id,current_name_en,current_name_fr,series,has_issue,issue_type,new_name_en,new_name_fr,notes
38173f90-2e15-4d21-969c-c162484d34dd,Angmar Arises,Angmar se dresse,Promo,YES,,Angmar Arises,Angmar se dresse,
a9b663b2-4f2c-44f3-a13f-b3324a55ded2,Bill Ferny,Bill Fougeron,Promo,YES,,Bill Ferny,Bill Fougeron,
6b4f0b5c-83fd-40e9-91df-9452a905d569,Black Arrow,Flèche noire,Promo,YES,,Black Arrow,Flèche noire,
4d45f5ac-1788-4c79-9e1a-471c75909aa7,Deadly Dart,Flèche mortelle,Promo,YES,,Deadly Dart,Flèche mortelle,
d63487bb-e595-4b82-9393-80aa25c7ad07,Dwarven Axe,Hache Naine,Promo,YES,,Dwarven Axe,Hache Naine,
97be4771-8b01-453f-92d1-56c04a4a4456,Fatty Bolger,Gros Bolger,Promo,YES,,Fatty Bolger,Gros Bolger,
a8483632-973c-4325-be56-01cf87a4221d,Fury of the Iron Crown,Furie de la Couronne de Fer,Promo,YES,,Fury of the Iron Crown,Furie de la Couronne de Fer,
a561d6bf-5de2-4a17-b025-cd4096d5f563,Horn of Defiance,Cor du Défi,Promo,YES,,Horn of Defiance,Cor du Défi,
6068e881-5fd0-4b10-b360-14c58bb09321,Ireful Flames,Flammes du courroux,Promo,YES,,Ireful Flames,Flammes du courroux,
09c9d77e-fcc2-4f5b-8e9a-55cf248d80e0,More Alert than Most,Plus alerte que d'autres,Promo,YES,,More Alert than Most,Plus alerte que d'autres,
9b841ee1-f34b-4e25-9489-d79627789dc4,Neeker-breekers,Nicbriqueux,Promo,YES,,Neeker-breekers,Nicbriqueux,
ce4b2d6e-d822-4137-9ec9-094e405b220f,Never Seen Him,Jamais vu,Promo,YES,,Never Seen Him,Jamais vu,
cc104ca2-7a3f-4dd7-a14e-5ec7a0fb0cfe,Stormcrow,Corbeau de tempête,Promo,YES,,Stormcrow,Corbeau de tempête,
a87c5b90-2ef9-4423-9b50-9ee2bf3d5f6a,Sword Master,Maître d'armes,Promo,YES,,Sword Master,Maître d'armes,
a1b9d969-42f0-405e-b710-b418ebe06ed8,The Arkenstone,La Pierre Arken,Promo,YES,,The Arkenstone,La Pierre Arken,
11df0994-2e0f-4bba-86ed-8bb74d99667b,The Iron Crown,La Couronne de Fer,Promo,YES,,The Iron Crown,La Couronne de Fer,
fb599f78-b769-4d42-8f0c-0afb5ca2d8e2,An Article Missing,Un objet manque,Sombres Séides,YES,,An Article Missing,Un objet manque,
e1fb03d5-cce9-4866-826a-90ac5bac610d,An Unexpected Outpost,Un avant-poste inattendu,Sombres Séides,YES,,An Unexpected Outpost,Un avant-poste inattendu,
f74cb069-7ca8-404c-bfdb-ce37f385ea49,An Unexpected Party,Une réception inattendue,Sombres Séides,YES,,An Unexpected Party,Une réception inattendue,
990c25fe-85f8-4c58-b69d-9aaf68572b5f,Ancient Stair,Antique escalier,Sombres Séides,YES,,Ancient Stair,Antique escalier,
1b0c963b-f689-421b-8639-d8c89bba9cca,Angmar Arises,Angmar se dresse,Sombres Séides,YES,,Angmar Arises,Angmar se dresse,
762fb8c3-83c0-4b70-85e0-512a14903c25,Armory,Armurerie,Sombres Séides,YES,,Armory,Armurerie,
49568b94-b1cf-4e6e-8023-d697684d8767,Await the Advent of Allies,Dans l'attente des alliés,Sombres Séides,YES,,Await the Advent of Allies,Dans l'attente des alliés,
3f34b89e-77e4-4474-a340-226ab2a97ee3,Aware of their Ways,Averti de leurs actes,Sombres Séides,YES,,Aware of their Ways,Averti de leurs actes,
96098a4c-56a0-41d1-b73c-d4139b97f460,Balance Between Powers,Équilibre des pouvoirs,Sombres Séides,YES,,Balance Between Powers,Équilibre des pouvoirs,
d7a50c0c-ec74-412c-bcee-3327b325de6b,Barrow-blade,Lame des galgals,Sombres Séides,YES,,Barrow-blade,Lame des galgals,
9a4f0cca-6a28-4590-84c5-5d5add72712c,Bill Ferny,Bill Fougeron,Sombres Séides,YES,,Bill Ferny,Bill Fougeron,
332fe07d-c795-4e13-8f8d-560975b14b18,Bring Our Curses Home,L'effet de nos malédictions,Sombres Séides,YES,,Bring Our Curses Home,L'effet de nos malédictions,
a8a6fa00-4600-4e83-9299-91292622225e,Chance of Being Lost,Risque de s'égarer,Sombres Séides,YES,,Chance of Being Lost,Risque de s'égarer,
428bf153-3be8-4147-a9bb-3c054c91a06b,Chill Douser,Bouffée de vent froid,Sombres Séides,YES,,Chill Douser,Bouffée de vent froid,
fbffc17c-f06d-4b90-9ae5-c4072eeb329c,Choice of Lúthien,Choix de Lúthien,Sombres Séides,YES,,Choice of Lúthien,Choix de Lúthien,
2948d693-9c6b-4145-a27d-18089d339eb4,Crown of Flowers,Couronne de fleurs,Sombres Séides,YES,,Crown of Flowers,Couronne de fleurs,
0c00519b-bdca-4e09-b67c-8a9afcf7678b,Cunning Foes,Ennemis sournois,Sombres Séides,YES,,Cunning Foes,Ennemis sournois,
4b159d6b-dc02-4163-adaf-d5d60de27d40,Cup of Farewell,Coupe des adieux,Sombres Séides,YES,,Cup of Farewell,Coupe des adieux,
87b075f3-5f15-48bb-bd63-cfaa2da4adc3,Dark Numbers,Sombres troupes,Sombres Séides,YES,,Dark Numbers,Sombres troupes,
c00e677d-c096-4303-840e-be5d54e37d21,Doubled Vigilance,Vigilance redoublée,Sombres Séides,YES,,Doubled Vigilance,Vigilance redoublée,
76ea90f3-e4cc-47bd-86a1-ad471f68590b,Dragon-helm,Heaume-Dragon,Sombres Séides,YES,,Dragon-helm,Heaume-Dragon,
d29cb813-ad18-47fd-8079-0390ef815fa4,Drums,Tambours,Sombres Séides,YES,,Drums,Tambours,
a0894146-8754-45d2-8c16-b33268860c45,Durin's Bane,Fléau de Dúrin,Sombres Séides,YES,,Durin's Bane,Fléau de Dúrin,
fd60e95b-ae97-47b5-9c96-d407baa405be,Dwarven Light-stone,Pierre de lumière des Nains,Sombres Séides,YES,,Dwarven Light-stone,Pierre de lumière des Nains,
ed729e7b-4328-4a0b-bc40-ab43907d6099,Earth-tremors,Secousses sismiques,Sombres Séides,YES,,Earth-tremors,Secousses sismiques,
d9aca334-8aef-468a-bb50-fc50b47bbc3b,Endless Whispers,Murmures sans fin,Sombres Séides,YES,,Endless Whispers,Murmures sans fin,
0d633aaf-d5e2-45bb-9d17-473c4d810700,Enduring Tales,Histoires immuables,Sombres Séides,YES,,Enduring Tales,Histoires immuables,
e9567ef0-dd78-4f4a-bb9f-404968ab2721,Exhalation of Decay,Exhalaison fétide,Sombres Séides,YES,,Exhalation of Decay,Exhalaison fétide,
d466b2b5-4a24-4981-9acf-cd0eba8565c8,Eyes of Mandos,Les yeux de Mandos,Sombres Séides,YES,,Eyes of Mandos,Les yeux de Mandos,
72dfb17d-bd95-4ac2-9f89-4472be66f4f4,Eyes of the Shadow,Les yeux de l'ombre,Sombres Séides,YES,,Eyes of the Shadow,Les yeux de l'ombre,
5dc3fda7-8b15-44b4-9b1b-a0d849fee08d,Face Out of Sight,Vilaine figure,Sombres Séides,YES,,Face Out of Sight,Vilaine figure,
1d19f3d5-d3d7-4ad8-9b10-5629ddd3dcd1,Faces of the Dead,Visages de morts,Sombres Séides,YES,,Faces of the Dead,Visages de morts,
9c2a19d6-de8f-4da4-a4e3-a6bc62b1ef37,Fate of the Ithil-stone,Destin de la Pierre d'Ithil,Sombres Séides,YES,,Fate of the Ithil-stone,Destin de la Pierre d'Ithil,
8ca511b8-4336-4dac-a276-faa982e0a53e,Fifteen Birds in Five Firtrees,Quinze oiseaux dans cinq sapins,Sombres Séides,YES,,Fifteen Birds in Five Firtrees,Quinze oiseaux dans cinq sapins,
9b1bbc60-1ece-4f90-96cb-94eaa8430060,Fireworks,Feux d'artifice,Sombres Séides,YES,,Fireworks,Feux d'artifice,
bc4916d8-3670-412d-93a6-0edd7025141e,First of the Order,Chef de l'Ordre,Sombres Séides,YES,,First of the Order,Chef de l'Ordre,
9ed27378-b76b-47fd-ba2a-c558e2b44239,Flies and Spiders,Mouches et araignées,Sombres Séides,YES,,Flies and Spiders,Mouches et araignées,
4f1f2942-4d24-440d-abcf-6ca73daa1941,Foes Shall Fall,Que tombent les ennemis,Sombres Séides,YES,,Foes Shall Fall,Que tombent les ennemis,
912a923d-d815-4f19-bfad-4fc626b955cd,Folco Boffin,Foulque Bophin,Sombres Séides,YES,,Folco Boffin,Foulque Bophin,
001a499e-4e98-4371-9ef4-8ce2209bcfd2,Forewarned Is Forearmed,Un homme averti en vaut deux,Sombres Séides,YES,,Forewarned Is Forearmed,Un homme averti en vaut deux,
770ab96e-fa29-4a7f-8dfb-0e5baedfb52a,Forgotten Scrolls,Parchemins oubliés,Sombres Séides,YES,,Forgotten Scrolls,Parchemins oubliés,
c27739db-5156-44a0-9791-13b7f48fb87a,Fori the Beardless,Fori l'Imberbe,Sombres Séides,YES,,Fori the Beardless,Fori l'Imberbe,
7f1b12f5-3748-4f34-812e-9bc09a886287,Free to Choose,Libre de choisir,Sombres Séides,YES,,Free to Choose,Libre de choisir,
2003943d-17c6-4ecb-a693-a7817d58dbe0,Gems of Arda,Gemmes d'Arda,Sombres Séides,YES,,Gems of Arda,Gemmes d'Arda,
d435e84a-0c5c-4a3d-997c-2d9a235b6d7e,Gnaw with Words,Tenailler en paroles,Sombres Séides,YES,,Gnaw with Words,Tenailler en paroles,
6a1eefb4-ae81-47b4-b486-b961de6b0acb,Good Sense Revolts,Le bon sens se révolte,Sombres Séides,YES,,Good Sense Revolts,Le bon sens se révolte,
3c7c0824-4f65-46a8-8e5f-a8943bcfc3ff,Great Need or Purpose,Grand besoin ou dessein,Sombres Séides,YES,,Great Need or Purpose,Grand besoin ou dessein,
d07dcf4f-3003-487e-bc32-3f4f995895cf,Great Secrets Buried There,De grands secrets enterrés,Sombres Séides,YES,,Great Secrets Buried There,De grands secrets enterrés,
0dd5f76b-592f-49dd-8949-5f88b67f8638,Hall of Fire,Salle du Feu,Sombres Séides,YES,,Hall of Fire,Salle du Feu,
e72edd12-7ead-40ee-908b-074f7032b459,Healing of Nimrodel,Guérison de Nimrodel,Sombres Séides,YES,,Healing of Nimrodel,Guérison de Nimrodel,
34c47f1b-944e-4e74-8fa8-97b0ea0ca5b8,Helms of Iron,Heaumes de fer,Sombres Séides,YES,,Helms of Iron,Heaumes de fer,
63de79ae-0485-4d59-85b2-ec5c5d2a1d6f,Herb-lore,Connaissance des plantes,Sombres Séides,YES,,Herb-lore,Connaissance des plantes,
6d8c453d-0bc4-49e0-9bdd-046f5b432717,Here Is a Snake!,Vous avez là un serpent !,Sombres Séides,YES,,Here Is a Snake!,Vous avez là un serpent !,
593496a4-7f69-4004-9eb9-33ac428a23a9,Hermit’s Hill,Colline de l'Ermite,Sombres Séides,YES,,Hermit’s Hill,Colline de l'Ermite,
c9ba1de3-18e7-4275-8c42-d61c73a9656d,Hidden Knife,Poignard caché,Sombres Séides,YES,,Hidden Knife,Poignard caché,
14217d50-42b8-414b-96cd-2d9c52017060,Hobbit-lore,Connaissance des Hobbits,Sombres Séides,YES,,Hobbit-lore,Connaissance des Hobbits,
1b659eb7-86b0-417c-b386-2e63ef5abcbd,"Horns, Horns, Horns","Des cors, des cors, des cors",Sombres Séides,YES,,"Horns, Horns, Horns","Des cors, des cors, des cors",
0f81e0e1-5cec-453e-bd3a-e2901bb6e721,Hour of Need,Moments difficiles,Sombres Séides,YES,,Hour of Need,Moments difficiles,
0074a7aa-fdb4-44bf-a474-2f404881e859,Hundreds of Butterflies,Des centaines de papillons,Sombres Séides,YES,,Hundreds of Butterflies,Des centaines de papillons,
48499af1-a2ca-4af6-9545-ccb49e8c46e0,I Know Much about You,J'en connais long sur vous,Sombres Séides,YES,,I Know Much about You,J'en connais long sur vous,
b4bb3ac7-1d3a-4f50-b5f3-ee49ccd07c7a,In Darkness Bind Them,Dans les ténèbres les lier,Sombres Séides,YES,,In Darkness Bind Them,Dans les ténèbres les lier,
f3b0ec03-92b0-4b0f-a7b2-393a503cf5c9,In Great Wrath,En grande fureur,Sombres Séides,YES,,In Great Wrath,En grande fureur,
2aba5f79-429e-4668-947d-6fee6a8ed0b8,In the Heart of his Realm,Au cœur de son royaume,Sombres Séides,YES,,In the Heart of his Realm,Au cœur de son royaume,
87d06b86-9561-47a1-9874-665daa5e33dd,Inner Cunning,Perfidie,Sombres Séides,YES,,Inner Cunning,Perfidie,
20a1bdc3-83c7-4f9a-be57-fd15d6b850f8,Into Dark Tunnels,Dans de sombres tunnels,Sombres Séides,YES,,Into Dark Tunnels,Dans de sombres tunnels,
4803fda2-5a60-495c-976f-716718a7a361,Into the Smoking Cone,Dans le cône fumant,Sombres Séides,YES,,Into the Smoking Cone,Dans le cône fumant,
73e3cda9-d9be-442e-b386-f1071c0e75c6,Knowledge of the Enemy,Connaissance de l'ennemi,Sombres Séides,YES,,Knowledge of the Enemy,Connaissance de l'ennemi,
53370fa1-39c4-4bfa-a253-e4b125e7e5be,Leaf Brooch,Broche-feuille,Sombres Séides,YES,,Leaf Brooch,Broche-feuille,
21a05bdc-212d-453b-90e7-f16303141173,Like the Crash of Battering-rams,Tel le fracas des béliers,Sombres Séides,YES,,Like the Crash of Battering-rams,Tel le fracas des béliers,
7292ce51-463e-44bc-9056-abcc728fc297,Lindion the Oronin,Lindion l'Oronín,Sombres Séides,YES,,Lindion the Oronin,Lindion l'Oronín,
700f1101-337a-4d0f-aecb-02547ce1bfe7,Little Snuffler,Petit renifleur,Sombres Séides,YES,,Little Snuffler,Petit renifleur,
db00639a-4930-4f96-99b7-35e7e6d736e1,Lobelia Sackville-Baggins,Lobélia Sacquet de Besace,Sombres Séides,YES,,Lobelia Sackville-Baggins,Lobélia Sacquet de Besace,
135a5872-4eaf-4e68-9a95-36f5e9a68da6,Long Dark Reach,Sombre influence,Sombres Séides,YES,,Long Dark Reach,Sombre influence,
109c8646-2ad4-4df7-9485-ee4596277e6e,Lost Tome,Grimoire perdu,Sombres Séides,YES,,Lost Tome,Grimoire perdu,
11653042-76fe-46cc-962f-7649fad532a6,Memories Recalled,Souvenirs retrouvés,Sombres Séides,YES,,Memories Recalled,Souvenirs retrouvés,
e2936b4c-6e85-4165-b22e-08f53b918422,Mistress Lobelia,Madame Lobélia,Sombres Séides,YES,,Mistress Lobelia,Madame Lobélia,
e9f23dc8-f371-422a-9bcb-501118eae557,Mordor in Arms,Mordor en armes,Sombres Séides,YES,,Mordor in Arms,Mordor en armes,
e9c5ca01-12f7-4ded-be82-faf59d9ed48c,More Alert than Most,Plus alerte que d'autres,Sombres Séides,YES,,More Alert than Most,Plus alerte que d'autres,
5266071a-ab5b-46ee-af99-5c4f189647be,My Precious,Mon Trésor,Sombres Séides,YES,,My Precious,Mon Trésor,
e5ad49c3-b144-448e-b0c8-571dcf7ea96e,Nameless Thing,Chose sans nom,Sombres Séides,YES,,Nameless Thing,Chose sans nom,
4d80cdd1-0eac-4c9e-98b5-9c35d9c164e4,Necklace of Girion,Collier de Girion,Sombres Séides,YES,,Necklace of Girion,Collier de Girion,
7fe5a16d-b892-49c1-9d6c-a72fc3fcd439,Neither so Ancient Nor so Potent,Ni aussi ancien ni aussi puissant,Sombres Séides,YES,,Neither so Ancient Nor so Potent,Ni aussi ancien ni aussi puissant,
c7972394-f060-4236-8b8d-5684b1764dfc,Never Seen Him,Jamais vu,Sombres Séides,YES,,Never Seen Him,Jamais vu,
236bce4d-9e37-4f6b-869b-839411637d30,No Waiting to Wonder,Sans hésitation,Sombres Séides,YES,,No Waiting to Wonder,Sans hésitation,
ea1893c9-b45c-4ec4-b9d3-3734555ecf0b,No Way Forward,Pas de chemin,Sombres Séides,YES,,No Way Forward,Pas de chemin,
c6b94169-1885-463e-9068-c9392f05a423,Noble Hound,Noble chien,Sombres Séides,YES,,Noble Hound,Noble chien,
5d04c25d-a7f5-48ca-84f5-275a5358cdb8,Nobody’s Friend,L'ami de personne,Sombres Séides,YES,,Nobody’s Friend,L'ami de personne,
1371512f-b85a-464a-b682-211f38926eab,Noldo-lantern,Lanterne noldo,Sombres Séides,YES,,Noldo-lantern,Lanterne noldo,
c386b6ce-ae2f-4b15-a142-12e03a6c0ff0,Ordered to Kill,Ordre de tuer,Sombres Séides,YES,,Ordered to Kill,Ordre de tuer,
6775b42e-edcf-4dd4-9f17-4b43f0659bbb,Out of the Black Sky,Tombé du ciel noir,Sombres Séides,YES,,Out of the Black Sky,Tombé du ciel noir,
4407c7f7-04c3-4876-954c-a389cd63b2c7,Pale Dream-maker,Pâle rêveur,Sombres Séides,YES,,Pale Dream-maker,Pâle rêveur,
b1c437c2-77f3-4650-a85b-8f8598a27540,Palm to Palm,Paume contre paume,Sombres Séides,YES,,Palm to Palm,Paume contre paume,
41fddd82-71db-48a4-8b6b-65c96442dd0a,Pass the Doors of Dol Guldur,Franchir les portes de Dol Guldur,Sombres Séides,YES,,Pass the Doors of Dol Guldur,Franchir les portes de Dol Guldur,
de142eb3-ed9b-4a96-8c0b-7424af6d6479,Phial of Galadriel,Fiole de Galadriel,Sombres Séides,YES,,Phial of Galadriel,Fiole de Galadriel,
d82c1d31-9124-448a-b1ea-2f215aecf982,Pierced by Many Wounds,Percé de maintes blessures,Sombres Séides,YES,,Pierced by Many Wounds,Percé de maintes blessures,
67dbce55-7906-4d8e-9df5-60583084a061,Rank upon Rank,En rangs innombrables,Sombres Séides,YES,,Rank upon Rank,En rangs innombrables,
36255428-13ff-46b2-83cb-f53c40bd9245,Reaching Shadow,L'ombre s'étend,Sombres Séides,YES,,Reaching Shadow,L'ombre s'étend,
8b29ee0b-7248-4bcf-bfce-270083330c19,Rebuild the Town,Reconstruire la ville,Sombres Séides,YES,,Rebuild the Town,Reconstruire la ville,
b583e371-5db9-4f83-b757-24bd115460db,Redoubled Force,Force redoublée,Sombres Séides,YES,,Redoubled Force,Force redoublée,
6e4fec37-586a-4f42-a9b4-d754eb3f63cb,Reluctant Final Parting,Séparation finale,Sombres Séides,YES,,Reluctant Final Parting,Séparation finale,
f5ae47b3-5f64-4f55-a7bf-6ba8b8d4f716,Revealed to all Watchers,Révélé à tous les regards,Sombres Séides,YES,,Revealed to all Watchers,Révélé à tous les regards,
ef6c553e-7a84-4785-ba0f-9cf934693bc8,Saw Further and Deeper,Clairvoyant et perspicace,Sombres Séides,YES,,Saw Further and Deeper,Clairvoyant et perspicace,
8cf4c878-b528-488f-97b4-4e9f6920d6c1,Scimitars of Steel,Cimeterres d'acier,Sombres Séides,YES,,Scimitars of Steel,Cimeterres d'acier,
9b66242c-41e3-41ef-a3e5-5d539ac36f21,Secret Ways,Chemins secrets,Sombres Séides,YES,,Secret Ways,Chemins secrets,
d6de091a-467e-4249-ad3e-ff3d17cb119c,Seek without Success,Recherche sans succès,Sombres Séides,YES,,Seek without Success,Recherche sans succès,
41a57199-8c08-40cb-b21a-3a3c4cb4b207,Seized by Terror,Saisi par la terreur,Sombres Séides,YES,,Seized by Terror,Saisi par la terreur,
e273fb99-f9f7-42f3-95e9-1b71d6d662b0,Sentinels of Númenor,Sentinelles de Númenor,Sombres Séides,YES,,Sentinels of Númenor,Sentinelles de Númenor,
2ea07911-3e36-4787-ac10-4506ccad1311,Shadow out of the Dark,Ombre venue des ténèbres,Sombres Séides,YES,,Shadow out of the Dark,Ombre venue des ténèbres,
f7102693-1118-46af-8b1f-46f0e66e51ad,Smoke Rings,Ronds de fumée,Sombres Séides,YES,,Smoke Rings,Ronds de fumée,
697a2904-bdd7-4113-9281-7ff41c17887c,Spells of the Barrow-wights,Charmes des Êtres des Galgals,Sombres Séides,YES,,Spells of the Barrow-wights,Charmes des Êtres des Galgals,
9587ce20-0cf0-4322-810f-ce6ea5c71ed2,Stirring Bones,Ossements remuants,Sombres Séides,YES,,Stirring Bones,Ossements remuants,
256dbae7-8bb1-4619-9acd-7fe455df3204,Sudden Fury,Fureur soudaine,Sombres Séides,YES,,Sudden Fury,Fureur soudaine,
059da250-3d6f-44f1-acdf-ceca98e01a64,The Black Enemy’s Wrath,Fureur du Noir Ennemi,Sombres Séides,YES,,The Black Enemy’s Wrath,Fureur du Noir Ennemi,
cf731919-234b-47d7-8bb8-d1bb721969b5,The Drawes are upon you,Les Nains sont sur vous !,Sombres Séides,YES,,The Drawes are upon you,Les Nains sont sur vous !,
307e1c63-6860-4cb5-9d18-21250290f53e,The Gem-deeps,Les Abîmes de Cristal,Sombres Séides,YES,,The Gem-deeps,Les Abîmes de Cristal,
b1f30444-8536-48fa-ae98-6593b5af826f,The Grimburgoth,Le Grimburgoth,Sombres Séides,YES,,The Grimburgoth,Le Grimburgoth,
ed98bb6d-9fcd-4af7-b07d-47ee6cb9a7c5,The Hunt,La chasse,Sombres Séides,YES,,The Hunt,La chasse,
aeb286f9-0f42-4c83-9152-89bf266bcb6d,The Iron-deeps,Les Abîmes de Fer,Sombres Séides,YES,,The Iron-deeps,Les Abîmes de Fer,
76e1eeb5-14eb-4c48-b627-6ac3ba6871b5,The Moon Is Dead,Que la lune soit morte,Sombres Séides,YES,,The Moon Is Dead,Que la lune soit morte,
4e7ea758-4641-4a11-8d08-61eff56a6596,The Reach of Ulmo,Sous l'emprise d'Ulmo,Sombres Séides,YES,,The Reach of Ulmo,Sous l'emprise d'Ulmo,
573e528a-a9ea-4821-a5d7-42f92212135f,The Sulfur-deeps,Les Abîmes de Soufre,Sombres Séides,YES,,The Sulfur-deeps,Les Abîmes de Soufre,
ef79ffe1-de82-4d49-b302-03c9513ec1e6,The Under-courts,La Cour des Abîmes,Sombres Séides,YES,,The Under-courts,La Cour des Abîmes,
3e9461f2-8b08-4751-9b5a-c7a8c7b82529,The Under-galleries,Les Galeries des Abîmes,Sombres Séides,YES,,The Under-galleries,Les Galeries des Abîmes,
1600fff1-4467-46ed-94b9-91bacfe4a774,The Under-gates,Les Portes des Abîmes,Sombres Séides,YES,,The Under-gates,Les Portes des Abîmes,
110592ea-dfa3-4e44-99f7-b63ccd284708,The Under-grottos,Les Grottes des Abîmes,Sombres Séides,YES,,The Under-grottos,Les Grottes des Abîmes,
07b31b0a-89fa-492b-abd2-a28b7e79b979,The Under-leas,Les Prairies des Abîmes,Sombres Séides,YES,,The Under-leas,Les Prairies des Abîmes,
8e8529ce-710f-4105-a139-a38ce165db02,The Under-vaults,Les Voûtes des Abîmes,Sombres Séides,YES,,The Under-vaults,Les Voûtes des Abîmes,
bef89230-6aae-447f-9f31-5c9324d4bcf5,The Way is Shut,Le passage est bloqué,Sombres Séides,YES,,The Way is Shut,Le passage est bloqué,
3de46a8a-0a95-4f75-850a-e74743d12197,The Windlord Found Me,Le Seigneur des Vents me trouva,Sombres Séides,YES,,The Windlord Found Me,Le Seigneur des Vents me trouva,
3b51d534-ff25-4de2-804b-ee75bb0cea04,To Get You Away,Pour vous emporter,Sombres Séides,YES,,To Get You Away,Pour vous emporter,
c014b0d6-983a-4326-b053-a0c82edc1a16,To the Uttermost Foundations,Aux fondements les plus reculés,Sombres Séides,YES,,To the Uttermost Foundations,Aux fondements les plus reculés,
576ec827-1ca5-430a-ae65-f2f1a07f62e9,Token of Goodwill,Preuve de bonne volonté,Sombres Séides,YES,,Token of Goodwill,Preuve de bonne volonté,
4b3d2199-0d9d-4d96-a882-2bcee50ce1bd,Tribal Banner,Étendard tribal,Sombres Séides,YES,,Tribal Banner,Étendard tribal,
20897872-1735-4672-a088-e455410052e1,Tribal Totem,Totem tribal,Sombres Séides,YES,,Tribal Totem,Totem tribal,
93fa563c-52ca-4568-889b-54bb1e65c07a,Troll-purse,Bourse de Troll,Sombres Séides,YES,,Troll-purse,Bourse de Troll,
2544ff93-add2-4024-a519-13bfffc2f52b,Twisted Tales,Contes pervertis,Sombres Séides,YES,,Twisted Tales,Contes pervertis,
b508bf59-2b4c-4fb1-96af-f59f90c8ba92,Two or Three Tribes Present,Deux ou trois tribus,Sombres Séides,YES,,Two or Three Tribes Present,Deux ou trois tribus,
5437ab31-49e5-4bf8-b2e7-93b5b9647b44,Umagaur the Pale,Umagaur le Blafard,Sombres Séides,YES,,Umagaur the Pale,Umagaur le Blafard,
3393758a-c0ba-4a1a-97a7-c655ef840811,Vein of Arda,Veine d'Arda,Sombres Séides,YES,,Vein of Arda,Veine d'Arda,
3c4363aa-6945-43d6-b516-d4e6cfa12dd4,"Waylaid, Wounded, and Orc-dragged",Enlevés par les Orques,Sombres Séides,YES,,"Waylaid, Wounded, and Orc-dragged",Enlevés par les Orques,
f26a07c0-e3a4-45d2-9096-5bcdcaf458b4,When You Know More,Quand vous en saurez plus,Sombres Séides,YES,,When You Know More,Quand vous en saurez plus,
a7617462-9435-4b59-8d09-e0e63388cebf,Which Might Be Lies,Mensonges,Sombres Séides,YES,,Which Might Be Lies,Mensonges,
f5f9ac76-85ba-409a-bcee-a4c44bd6d2ae,Will not Come Down,Il ne veut pas redescendre,Sombres Séides,YES,,Will not Come Down,Il ne veut pas redescendre,
787642f2-5b6d-47d3-934a-34def60d4690,Wisp of Pale Sheen,Traînée de pâle luminosité,Sombres Séides,YES,,Wisp of Pale Sheen,Traînée de pâle luminosité,
546eaf50-4410-4502-909e-04d823075f64,Withdrawn to Mordor,Ramené au Mordor,Sombres Séides,YES,,Withdrawn to Mordor,Ramené au Mordor,
f6c32302-da9d-4d03-aa70-fa50e44d660c,Wormtongue,Langue de Serpent,Sombres Séides,YES,,Wormtongue,Langue de Serpent,
9ebcdecf-c58e-4f13-a03b-529234c6ca71,Wound of Long Burden,Vieille blessure,Sombres Séides,YES,,Wound of Long Burden,Vieille blessure,
47f20bfa-583f-47bb-8470-6085bf32c089,Wraith-lord,Seigneur des Esprits,Sombres Séides,YES,,Wraith-lord,Seigneur des Esprits,
c6e73c7d-a099-45b6-b4f5-ba3343d1e9e8,Your Welcome Is Doubtful,Votre accueil est douteux,Sombres Séides,YES,,Your Welcome Is Doubtful,Votre accueil est douteux,
8c81ed68-b2f0-417c-ade1-b890f376eb4e,A Few Recruits,Quelques recrues,The Balrog,YES,,A Few Recruits,Quelques recrues,
4ab8ef56-01eb-49f7-a4f2-4448a8c7d6fc,A More Evil Hour,Un moment des plus sinistre,The Balrog,YES,,A More Evil Hour,Un moment des plus sinistre,
4e05d080-619b-435b-9baf-4591cf7076b9,Ancient Deep-hold,Antique forteresse des Abîmes,The Balrog,YES,,Ancient Deep-hold,Antique forteresse des Abîmes,
0961d5f8-4d0e-4ca5-a547-84a4d725d0ad,Ancient Secrets,Antiques secrets,The Balrog,YES,,Ancient Secrets,Antiques secrets,
07d80559-d23c-41db-90b4-484b54266261,Angband Revisited,Reviviscence d'Angband,The Balrog,YES,,Angband Revisited,Reviviscence d'Angband,
1c58884d-2ac0-4e41-8e22-9a3fd69752d4,Beorning Skin-changers,Changeurs de peau Beornides,The Balrog,YES,,Beorning Skin-changers,Changeurs de peau Beornides,
f464fe94-bf8b-4dec-addb-30473d631659,Black Vapour,Noire vapeur,The Balrog,YES,,Black Vapour,Noire vapeur,
ee297e3d-cf7e-467e-8ddc-31e92bc0f500,Breach the Hold,Enceinte brisée,The Balrog,YES,,Breach the Hold,Enceinte brisée,
e88d523f-63bd-4e7e-860e-9b68a6ca5ca5,Carrion Feeders,Mangeurs de charogne,The Balrog,YES,,Carrion Feeders,Mangeurs de charogne,
6d6a6510-de6b-4b3e-aac6-c907b0e951df,Cave Troll,Troll des cavernes,The Balrog,YES,,Cave Troll,Troll des cavernes,
936fc244-b5e7-4c54-95b8-cb19626cf204,Caverns Unchoked,Cavernes déblayées,The Balrog,YES,,Caverns Unchoked,Cavernes déblayées,
952af693-75cf-49db-89e2-94983186d4f1,Challenge the Power,Défier le Pouvoir,The Balrog,YES,,Challenge the Power,Défier le Pouvoir,
